cnae,p49100_h1,p40800_h1,p40100_mas_40500_h1,p31200_h1,p32300_h1,p10000_h1,p20000_h1,target_status
6420,-161899.0,-29231.0,1080830.0,560536.0,75056.0,1658936.0,215992.0,0
2932,19424.0,-22881.0,884848.0,0.0,38468.0,386540.0,161407.0,0
4771,11867.0,0.0,1128120.0,245222.0,257880.0,1028194.0,320232.0,0
2932,68973.05799999999,-29655.337,898640.304,16967.168999999998,9099.695000000002,427854.386,92353.943,0
4642,91010.904,-17623.917,1039937.698,20.0,4604.272,568633.355,127859.617,0
5510,89042.139,-25045.975000000002,967635.687,508954.695,65454.199,933227.731,208007.21099999998,0
4771,71743.701,-17335.509000000002,1018787.691,34.26,1502.1919999999998,588709.231,338059.524,0
2120,48764.656,-15926.206999999999,1074885.152,479.645,5136.43,825610.93,293089.006,0
6419,0.0,0.0,1200058.0,0.0,0.0,50900490.0,2728299.0,0
7010,28314.0,-30019.0,1079077.0,544542.0,238197.0,1065066.0,-27167.0,0
6512,0.0,0.0,1076116.0,0.0,0.0,530210.0,258708.0,0
4621,-36911.0,-29848.0,1004635.0,0.0,1693.0,1252602.0,207525.0,0
4652,34431.205,-2910.0820000000003,1002214.953,0.0,26.823,509235.805,81109.39199999999,0
4771,130191.612,-22135.701,1004988.676,5001.0,5897.718,486348.839,137473.953,0
6420,12266.199,-13802.045999999998,1034448.363,52119.415,35456.246,292220.956,61813.674,0
4646,1619.0,-5593.0,1016150.0,58603.0,167090.0,380410.0,69244.0,0
4639,68991.416,-13054.348999999998,1043620.804,4427.7029999999995,8085.7519999999995,445757.404,266240.364,0
1043,1254.079,-4479.005,1001806.186,40781.518000000004,9233.292000000001,432753.738,95853.01,0
4110,13077.0,-26638.0,1030120.0,113651.0,41268.0,423652.0,11360.0,0
4711,13070.0,-26839.0,1029806.0,100907.0,40536.0,461319.0,89939.0,0
6520,0.0,0.0,1127285.0,0.0,0.0,5196529.0,657528.0,0
6619,653452.2,0.0,919023.5,57186.700000000004,1223293.3,8473098.799999999,1597832.3,0
1712,166702.31998,-27687.31981,939754.34154,387694.5426,92749.2897,2264851.7527,1629832.0066900002,1
7010,899000.0,0.0,940000.0,237000.0,225000.0,11429000.0,10966000.0,0
3600,139405.0,-91512.0,1015187.0,696662.0,50324.0,2288668.0,892338.0,0
3515,86649.0,-291978.0,1267368.0,6518.0,32813.0,10412797.0,6639856.0,0
2712,-12204.0,-19094.0,1066455.0,311044.0,4279.0,690070.0,81990.0,0
6020,184439.0,-17759.0,1021114.0,105760.0,78818.0,1309871.0,517559.0,0
6419,0.0,0.0,1056053.0,0.0,0.0,39166082.0,2954184.0,0
6419,0.0,0.0,1065352.0,0.0,0.0,39166082.0,2954184.0,0
4671,3800.0,-5005.0,1035527.0,1300.0,5694.0,182487.0,15240.0,0
8121,40012.0,-11186.0,1108287.0,7002.0,141496.0,444142.0,134926.0,0
6630,-64111.0,-21899.0,1035965.0,4709.0,27759.0,694832.0,70704.0,0
4639,14315.523000000001,-15475.109999999999,988700.445,45364.51,27764.894,279036.17699999997,67690.932,0
6420,35624.0,0.0,956797.0,2.0,0.0,982966.0,429170.0,0
6419,0.0,0.0,1176254.0,0.0,0.0,57240828.0,3183123.0,0
4671,-103446.0,-11861.0,723209.0,278824.0,9614.0,1016899.0,528052.0,0
6420,2567.785,-9400.523,773824.802,25196.249,97704.66799999999,223023.666,59489.742000000006,1
6419,0.0,0.0,774448.0,0.0,0.0,46206294.0,4713751.0,0
3020,-8652.809,-23529.643,935595.711,347663.667,96006.07299999999,2259601.131,695849.643,0
1105,155890.743,-63659.568999999996,989251.42,84.90400000000001,1433.829,887579.826,332995.714,0
4651,18352.0,-3752.0,824658.0,18399.0,5601.0,310881.0,109239.0,0
7912,-9089.0,-4696.0,1013064.0,297.0,580.0,116664.0,8485.0,0
6420,69257.0,-16655.0,815409.0,171976.0,34299.0,465719.0,79264.0,0
3516,71843.0,-34449.0,909045.0,124108.0,9983.0,1327419.0,373323.0,0
6020,224435.0,-17924.0,991983.0,6172.0,924.0,1302703.0,983291.0,0
6512,0.0,0.0,963174.0,0.0,0.0,3159355.0,1071699.0,0
6420,21796.912,-8070.595,903150.516,2.013,439.49,283807.589,170022.108,0
6420,21077.0,-24289.0,809162.0,11402.0,78397.0,948765.0,267735.0,0
6612,9374.403,-3324.96,983551.5329999999,15922.947,10743.898000000001,105194.985,26434.821,0
4729,-10037.0,-42085.0,1014270.0,7873.0,11528.0,641264.0,250608.0,0
6820,32383.0,-56239.0,976077.0,775012.0,84350.0,6717024.0,5581424.0,0
5916,1708.2705199999998,-48312.98067,971938.82661,0.0,63311.54267,1055984.5748,772785.81684,0
6512,0.0,0.0,950352.0,0.0,0.0,3005422.0,971751.0,0
6512,0.0,0.0,972791.0,0.0,0.0,12456932.0,10631769.0,0
0520,54543.68,-92636.08600000001,782551.138,469655.747,142674.424,2374260.412,1485263.583,0
2452,59198.0,-25207.0,837658.0,43560.0,284087.0,1539616.0,59234.0,0
4321,64631.0,-6089.0,958044.0,73590.0,314887.0,1316853.0,314809.0,0
6420,-37763.0,-14338.0,963885.0,0.0,61710.0,1940863.0,713308.0,0
4671,4129.0,-3753.0,733074.0,21684.0,10286.0,196697.0,56483.0,0
4711,21585.0,-17080.0,934480.0,186.0,8056.0,220704.0,80638.0,0
4212,14229.0,-321852.0,926163.0,14213216.0,1008991.0,44294498.0,24298343.0,0
4711,5171.259,-17415.657,954759.015,1416.4019999999998,2102.4519999999998,314430.911,31497.178,0
6419,0.0,0.0,754324.0,0.0,0.0,45138408.0,4083187.0,0
6420,27357.0,-18385.0,952837.0,181.0,16827.0,260847.0,111437.0,0
4646,1057.07549,-103.22361,804978.09152,0.0,0.0,98549.45511,2994.80005,0
1013,22949.0,-19771.0,919816.0,497504.0,117803.0,2019492.0,649494.0,0
8299,178928.0,-23063.0,937341.0,61013.0,38452.0,814850.0,488121.0,0
8299,4252.488,-360.1128,828993.5705799999,248.31296,95792.93579999999,291563.38095,34770.48788,0
7311,90421.22099999999,-234.285,922986.075,0.0,14.52,356320.446,48893.802,0
4931,-52889.0,-107873.0,909248.0,778608.0,194809.0,1767026.0,388853.0,0
6419,0.0,0.0,682042.0,0.0,0.0,45585298.0,3804879.0,1
7010,38909.0,-35023.0,852817.0,629357.0,85806.0,1366725.0,28149.0,0
5510,275710.779,-52513.447,838720.124,7393.012,15362.854000000001,1296983.5050000001,1190850.5690000001,1
3514,3628.0,-832.0,837128.0,7026.0,7397.0,160075.0,22412.0,0
1089,31172.0,-20078.0,883623.0,748.0,2812.0,393107.0,325078.0,0
3600,236893.0,-109767.0,897618.0,600254.0,89271.0,4911381.0,3172621.0,0
6420,63423.286,-31474.478000000003,851789.715,27808.969999999998,32228.859,746191.404,550877.213,0
6420,107825.0,0.0,957535.0,155456.0,0.0,4275822.0,1572595.0,0
7820,26185.0,-136.0,794444.0,0.0,0.9999999999999999,346716.0,205071.0,0
6420,65845.026,-50323.166999999994,838494.648,267211.529,101615.01299999999,870546.788,270542.65499999997,0
7010,12355.417000000001,-33554.350999999995,843551.239,187438.793,75807.902,1030547.134,584156.292,0
4122,105587.0,-2822.0,825717.0,3408.0,1159.0,1987222.0,843781.0,0
4711,19512.0,-44164.0,967462.0,34.0,65.0,1321296.0,504156.0,0
3513,266362.0,-345522.0,857269.0,141430.0,174225.0,5167015.0,1600026.0,0
1712,77658.0,-48912.0,814311.0,383546.0,60492.0,1119276.0,369548.0,0
4671,175.04854,-36.8966,757219.01985,240.77356,34045.502490000006,67683.57174999999,3450.55228,0
4639,4807.30417,-1622.3081800000002,848213.08715,0.0,160.3633,377178.83817,173377.69243,0
3011,-276217.0,-24002.0,739481.0,3971825.0,288158.0,5317111.0,-325279.0,0
2899,7079.897,-12315.192,718451.2829999999,211.418,9504.557,323953.442,94168.139,1
1043,15634.116820000001,-1326.7400300000002,857939.2283,91145.86544,2204.58042,279730.85274,146303.73294,0
6420,90623.712,-27056.527000000002,805985.362,108109.73599999999,25728.311999999998,999448.736,750897.601,0
1621,91710.038,-26935.775,805578.875,107958.684,25728.311999999998,776567.23,532221.443,0
3523,-4152.0,0.0,749727.0,337.0,2497.0,225485.0,40639.0,0
1107,27760.398999999998,-11253.729,845184.324,0.0,755.198,602980.613,512940.301,0
6420,69565.0,-34405.0,857939.0,450.0,11399.0,977507.0,737815.0,0
4771,-89964.0,-75152.0,848825.0,245240.0,5637.0,949057.0,289577.0,0
8010,60098.0,-7695.0,157676.0,566999.0,270745.0,1646944.0,654179.0,0
2211,15196.0,-37805.0,764669.0,4456.0,1137.0,390170.0,229453.0,1
3011,-277014.0,-23585.0,726883.0,3971260.0,288183.0,5297495.0,-344660.0,0
4642,78491.28,-282.73199999999997,1138778.395,0.0,0.0,309462.616,97780.23,0
6202,23689.787,-3241.1400000000003,760840.076,0.0,0.0,292507.921,87687.572,0
6209,25473.0,-128375.0,959069.0,0.0,156.0,508181.0,203668.0,1
6420,164587.0,-30622.0,806570.0,509092.0,96655.0,1474467.0,653803.0,0
4121,39941.0,-23148.0,796669.0,236514.0,59467.0,1226347.0,86249.0,0
4646,33442.0,-3945.0,808921.0,8576.0,1190.0,513710.0,312315.0,0
6020,113767.0,-21254.0,852299.0,112630.0,76502.0,1236001.0,463267.0,0
4671,5766.0,-2285.0,656191.0,14650.0,1480.0,168866.0,57269.0,0
3030,66789.0,-55494.0,786323.0,445551.0,105185.0,1705161.0,535833.0,0
7010,3317000.0,-64000.0,3031000.0,214000.0,634000.0,23744000.0,19917000.0,0
6512,0.0,0.0,817280.0,0.0,0.0,1497066.0,421086.0,0
4646,39456.0,-6823.0,769122.0,4003.0,1035.0,447373.0,221920.0,0
6420,49410.893000000004,-45988.780999999995,831690.131,224824.343,21836.326999999997,727949.394,229230.338,0
4672,24367.58876,-187.50303,846320.8555599999,1.038,148.91923,535167.28827,304868.27387,0
6820,81418.0,-28443.0,845983.0,292060.0,53070.0,700123.0,179665.0,0
6420,32782.0,-14371.0,613177.0,63383.0,6267.0,811932.0,274556.0,0
6419,0.0,0.0,665130.0,0.0,0.0,45017811.0,3992963.0,0
3514,5803.0,-2111.0,806578.0,240.0,22.0,285064.0,24664.0,0
2211,15925.0,-36587.0,739699.0,4371.0,884.0,425838.0,274314.0,1
1054,102619.0,-15929.0,875488.0,1544.0,0.0,618327.0,460113.0,0
6420,-37673.0,-43782.0,861894.0,28.0,0.0,474025.0,-63018.0,0
1102,55654.772000000004,-30614.432,673107.247,286263.977,127315.20599999999,865845.137,271404.191,0
4639,13001.642000000002,-18405.739,788722.9349999999,39000.151000000005,38032.832,287776.078,102583.637,0
4646,35937.0,-3134.0,675406.0,0.0,0.0,339531.0,203201.0,0
2313,93039.0,-75556.0,782026.0,316696.0,12452.0,1096243.0,506469.0,0
3514,35795.0,-2168.0,866365.0,0.0,2635.0,180030.0,15583.0,0
4645,98713.0,-14422.0,828834.0,0.0,2789.0,400269.0,155873.0,0
6420,18087.0,-6125.0,760160.0,59929.0,127542.0,449402.0,120964.0,0
1102,45379.39318,-5188.50932,663050.65535,282577.86977,120218.33436,763723.82945,196923.92581,0
4511,4481.432,-2864.7690000000002,724361.265,1028.215,1026.8509999999999,162230.801,85835.931,0
4931,20395.98522,-65930.90736,790834.8437,701838.03377,125229.50800999999,1308468.74518,353258.39058,0
5229,1739.812,0.0,620184.256,0.0,0.0,97921.408,5413.672,0
6419,0.0,0.0,811042.0,0.0,0.0,38649982.0,2128499.0,0
6420,16251.49479,-14135.774529999999,602023.42888,137504.13699,28687.81236,390404.10229999997,93659.42572,0
4675,15475.015000000001,-3888.996,677542.314,16074.669000000002,96930.33,279381.357,77555.067,0
6512,0.0,0.0,800120.0,0.0,0.0,3010808.0,292669.0,0
6020,85807.46892,-245468.87512,797044.28954,6113.53536,66498.03373,1337828.3656400002,965475.37513,0
4621,6995.0,-7097.0,705638.0,36488.0,26584.0,282640.0,97104.0,0
4299,-563786.0,-30143.0,626111.0,1132137.0,380691.0,4815828.0,733274.0,0
7010,46089.0,-39846.0,728180.0,176947.0,75832.0,785283.0,337125.0,0
6512,0.0,0.0,738498.0,0.0,0.0,1158356.0,276340.0,0
1089,154366.0,-49699.0,744043.0,54867.0,30119.0,930994.0,708081.0,0
8299,2429.8551199999997,-235.03332,698222.69547,261.87409,95791.55105,263092.7835,24352.31833,0
4711,2720.0,-25097.0,773322.0,1182.0,6701.0,589196.0,337071.0,0
6420,86729.0,0.0,704585.0,1683960.0,17732.0,2895479.0,551201.0,0
3514,2257.0,-391.0,708111.0,4894.0,6164.0,135274.0,17819.0,0
4612,12607.11065,-36.323980000000006,551567.0488699999,0.0,148181.3874,207495.94806,6295.02606,0
4646,590686.7609999999,-4227.036,900080.926,0.0,0.0,819349.817,475470.317,0
4711,-30089.0,-39423.0,858536.0,6207.0,6964.0,452326.0,100619.0,0
4321,66216.91399999999,-1492.544,773558.791,54646.884000000005,269231.271,1084569.043,255899.415,0
1043,3315.256,-3047.032,771034.362,36778.87,53949.352000000006,201853.296,32186.979,0
6419,0.0,0.0,768345.0,0.0,0.0,40389606.0,2658333.0,0
2822,206157.0,-21647.0,748697.0,3850.0,324.0,709550.0,437576.0,0
4511,4115.505,-5206.749,778428.153,35.0,0.0,297131.85599999997,35137.491,0
6419,0.0,0.0,776967.0,0.0,0.0,38712448.0,2138434.0,0
2454,2714.903,-1302.6680000000001,539546.235,1116.8449999999998,14040.742,43622.767,15440.565,1
7112,15936.0,-3641.0,910667.0,29939.0,48429.0,803210.0,197066.0,0
4642,89583.78,-61262.132,868307.994,0.0,210.89600000000002,840572.938,608202.563,0
8129,38451.0,-63893.0,735840.0,705735.0,102493.0,1824512.0,555728.0,0
6512,0.0,0.0,761737.0,0.0,0.0,1959037.0,357031.0,0
7112,12332.0,-3686.0,913432.0,30127.0,49116.0,2499991.0,708600.0,0
6420,7123.0,-39789.0,541082.0,233100.0,27733.0,597452.0,208975.0,0
6511,0.0,0.0,565926.0,0.0,0.0,1894565.0,168058.0,0
1712,19496.18627,-28512.32142,767808.0655499999,11589.577340000002,7828.03704,969023.94771,134543.1991,0
6420,83586.207,-7310.095,699456.611,1808.841,10184.086000000001,394177.811,249236.654,0
7010,26115.0,-19466.0,540037.0,136399.0,24878.0,425636.0,144814.0,0
2550,39818.0,-1373.0,581962.0,1113.0,7582.0,355912.0,292055.0,0
8299,36413.0,-43807.0,595533.0,342122.0,86654.0,932628.0,417656.0,0
4646,111606.0,-100296.0,859215.0,479358.0,3843.0,2818528.0,1520280.0,0
4633,15791.0,-18128.0,704059.0,40447.0,27796.0,361919.0,179139.0,0
4122,1739.0,-9815.0,711816.0,129012.0,16224.0,937372.0,300531.0,0
9200,3594.6169999999997,-7447.131,61591.709,0.0,2993.605,65085.313,35735.353,0
1105,56562.925030000006,-27650.547160000002,718303.97244,309074.56612,39818.44444,1261838.06926,524142.99866,0
7490,8842.0,-6544.0,620637.0,826.0,50.0,358263.0,182272.0,0
9312,39308.0,-123574.0,619939.0,103898.0,131513.0,1045119.0,442248.0,0
4612,37276.0,-4677.0,635527.0,3033.0,0.0,235362.0,59709.0,0
2711,3799.0,-15330.0,740131.0,2363.0,341.0,563717.0,44648.0,0
6920,84412.0,-44484.0,624606.0,440535.0,27948.0,935627.0,146837.0,0
6419,0.0,0.0,866536.0,0.0,0.0,33031065.0,2950006.0,0
1711,72723.0,-76879.0,611631.0,427730.0,36522.0,1231734.0,561565.0,0
8291,17995.523999999998,-9972.179999999998,595479.715,256446.934,51044.346000000005,450953.49,53554.252,0
6190,138450.0,-163595.0,619455.0,700000.0,47600.0,3717807.0,2039209.0,0
6420,40804.0,0.0,40821.0,0.0,0.0,225865.0,225857.0,0
1013,4741.8949999999995,-13872.411,733405.571,41363.079000000005,46143.788,351218.319,91458.35699999999,0
4639,50871.0,-16673.0,541118.0,25000.0,22500.0,1100521.0,810996.0,0
4711,3789.0,-590.0,692364.0,1000.0,68200.0,758077.0,27365.0,0
6420,33496.0,-20275.0,730067.0,112455.0,97829.0,597203.0,211838.0,0
3600,96166.0,-59658.0,692165.0,34744.0,5375.0,1706470.0,737016.0,0
2410,5903.0,-25847.0,678936.0,31711.0,30957.0,605449.0,358036.0,0
6420,5839.0,-25847.0,678936.0,31711.0,30957.0,595227.0,347814.0,0
3030,60726.0,-50257.0,670049.0,366256.0,92818.0,1662503.0,525652.0,0
7022,32519.61882,-16807.496989,671931.775,36211.59434,24317.725039999998,395418.57823,194242.33129,0
4950,301467.0,-84739.0,711397.0,655186.0,200248.0,2178450.0,230406.0,0
4675,13214.223,-3878.85,632976.19,16074.669000000002,88080.246,260328.819,76007.73599999999,0
8010,11236.0,-12946.0,630248.0,0.0,308.0,273666.0,127838.0,0
6420,77437.0,-27853.0,726431.0,539929.0,19571.0,923993.0,35877.0,0
1054,17168.0,-13678.0,665833.0,21302.0,9826.0,343652.0,186708.0,1
4711,520.0,-1053.0,841474.0,0.0,63.99999999999999,236103.0,26787.0,1
2932,43892.0,-93.0,676425.0,0.0,0.0,253941.0,132474.0,0
1091,10747.0,-3322.0,728062.0,0.0,1187.0,197496.0,37031.0,0
3020,-4808.0,-24848.0,694054.0,8018.0,3493.0,646692.0,181692.0,0
7820,7159.719,-646.636,641067.871,0.0,281.769,216525.065,78010.756,0
4711,-7899.942,-23714.708000000002,676864.88,145.854,11369.156,264662.531,178673.324,0
7219,50895.0,-48288.0,656116.0,60392.0,35794.0,817345.0,486092.0,0
2822,50895.0,-48288.0,656116.0,60392.0,35794.0,817345.0,486092.0,0
1043,-164795.0,-20236.0,704092.0,545810.0,16785.0,1137775.0,328858.0,0
4399,2691.0,-8832.0,701498.0,15186.0,21521.0,512771.0,243068.0,0
4631,3427.143,-2200.5550000000003,664223.451,1004.827,1175.8129999999999,141797.68099999998,78043.09199999999,0
6419,0.0,0.0,1033627.0,0.0,0.0,38324438.0,2552220.0,0
7022,-50808.0,-9828.0,602337.0,3052.0,18703.0,595388.0,133038.0,0
4321,61540.578,-4231.365,676763.517,3314.558,1278.523,542647.414,255410.292,0
1054,17711.0,-17309.0,650237.0,21432.0,9840.0,341936.0,193575.0,1
8110,-7367.0,-12831.0,582992.0,415.0,23644.0,968716.0,277300.0,0
2711,26246.0,-7916.0,685143.0,2270.0,341.0,562685.0,79657.0,0
2013,50870.0,-19370.0,606920.0,63230.0,89340.0,560180.0,219830.0,0
5510,-32378.23,-27310.65,603015.74,392354.7,321478.54,2301145.0300000003,817097.28,0
6499,104378.0,-28506.0,660437.0,376304.0,60380.0,821853.0,210397.0,0
2443,21808.0,-42174.0,550711.0,4000.0,3678.0,998639.0,895465.0,0
4121,25076.0,-5819.0,623200.0,488280.0,63724.0,1022619.0,-22629.0,0
6420,104888.62199999999,0.0,612997.464,556094.018,205195.13999999998,1755953.235,686262.066,0
9312,48546.0,-71796.0,620115.0,27758.0,22488.0,546484.0,97295.0,0
4633,14934.0,-29907.0,679162.0,211896.0,10709.0,567311.0,135364.0,0
2511,40310.0,-15776.0,596136.0,58452.0,36438.0,525893.0,288695.0,0
6202,17121.449,-4918.476,642821.954,11325.421,34062.738000000005,362691.807,96669.33899999999,0
4121,35533.44,-51.436,549357.694,0.0,2.126,276464.773,106265.468,0
4666,8543.0,-742.0,685301.0,6794.0,456.0,243825.0,20387.0,0
5510,202664.236,-54365.415,628117.291,86454.476,66763.02399999999,1540922.367,1271947.3990000002,1
6420,97187.0,-21899.0,670917.0,50108.0,91081.0,841715.0,476185.0,0
2013,50710.0,-19370.0,597840.0,59100.0,92270.0,553800.0,217080.0,0
2410,4010.0,-27041.0,676357.0,31711.0,30950.0,591979.0,348148.0,0
1013,43175.005000000005,-10553.103,531866.129,55407.999,108119.726,497056.996,216256.566,0
4771,20012.0,-29730.0,735029.0,0.0,0.0,289876.0,149748.0,0
1013,45230.263,-20125.649,531434.627,57811.943,110479.325,526957.602,230858.453,0
6190,-11981.0,-9330.0,675788.0,0.9999999999999999,11195.0,551953.0,-1851.0,0
4671,-413787.0,-763.0,592860.0,51.0,612.0,528418.0,72034.0,0
4646,36153.0,-3134.0,675303.0,0.0,0.0,319745.0,203197.0,0
4633,23503.0,-29095.0,660834.0,209002.0,10668.0,670098.0,255914.0,0
6420,55566.107,-30614.432,673074.007,306284.473,146790.062,867042.759,225556.485,0
4651,3767.0,-6321.0,728569.0,0.0,367.0,318417.0,83215.0,0
8299,59167.0,-12848.0,579383.0,344.0,353.0,444760.0,328863.0,0
2751,17417.0,-23446.0,670934.0,9900.0,247992.0,581771.0,167282.0,0
4631,15955.255000000001,-281.019,634133.864,0.0,111.917,82642.757,13059.053000000002,0
6420,0.0,0.0,629865.0,0.0,0.0,1820106.0,288179.0,0
4711,6801.698,-21493.725000000002,660305.415,18702.389,17097.846999999998,606023.965,245633.591,0
2811,-5178.0,-11751.0,289965.0,1906.0,585.0,463805.0,71832.0,0
4121,19791.0,-4501.0,591652.0,375381.0,60984.0,1088243.0,161562.0,0
1621,59675.627,-17371.244000000002,608789.241,92496.459,19053.492,670226.46,421598.976,0
6420,43189.0,-40116.0,571166.0,340292.0,58379.0,1311199.0,725250.0,0
1043,7987.153,-6271.196,524114.49199999997,33426.719000000005,7354.905,236797.078,49085.998,0
4635,67219.79449999999,-784.26665,666913.1817,0.0,0.0,141248.5956,50450.78218,0
4633,8778.303810000001,-23130.738540000002,633405.33398,0.0,567.86107,350743.12741,266604.52412,0
6420,12801.63256,-12853.351729999998,623778.17068,21213.64471,50302.85102,266313.22529,57171.94643,0
3519,63585.0,-55810.0,527553.0,618.0,18094.0,1257890.0,736017.0,0
4638,-974.0,-11746.0,618425.0,472.0,131477.0,418419.0,191547.0,0
4730,2953.0,-16.0,594289.0,24.0,0.0,26119.0,4607.0,0
1054,30674.444,-12820.821999999998,607765.79,43485.291000000005,99826.55099999999,393559.813,159714.705,0
7010,23314.0,-39143.0,624748.0,237426.0,105503.0,821668.0,244145.0,0
6420,558935.0,-1709.0,568237.0,4530.0,134535.0,2558132.0,2393197.0,0
3514,690.0,-44.0,521915.0,0.0,4349.0,38250.0,2968.0,0
1107,18103.334,-23039.929,661964.869,86.17800000000001,7227.719,466722.597,372333.107,0
5510,139340.604,-52245.945,566092.953,300941.095,94798.534,1481953.968,987341.119,0
7311,8296.0,0.0,691166.0,152.0,502.0,361543.0,44840.0,0
4671,1174.3367999999998,-31.15251,320815.1024,59.5766,15803.220200000002,54906.557700000005,3658.03203,0
8122,10226.0,-7029.0,629221.0,39638.0,28537.0,403431.0,134999.0,0
6190,1936530.0,-588.0,430858.0,0.0,2730.0,14599227.0,8091257.0,0
6512,0.0,0.0,613065.0,0.0,0.0,448423.0,203436.0,0
7022,30592.229,-21343.315000000002,544932.139,167042.24899999998,181276.551,581578.347,125757.697,0
4711,20779.0,-11375.0,612733.0,4501.0,3348.0,268481.0,124689.0,0
6820,30795.0,-12816.0,611120.0,7441.0,3385.0,303690.0,167342.0,0
6110,-54537.0,-17529.0,631557.0,0.0,19191.0,667754.0,217903.0,1
4711,24919.0,-12285.0,610985.0,4499.0,3361.0,273068.0,138519.0,0
6419,0.0,0.0,642307.0,0.0,0.0,17526822.0,4468783.0,0
6530,0.0,0.0,598432.0,0.0,0.0,7083454.0,385631.0,0
4633,-1081.0,-48530.0,621792.0,210073.0,20960.0,608500.0,201813.0,0
4222,1438.0,-8573.0,710624.0,272922.0,105030.0,1063369.0,128100.0,0
6420,174874.0,-46193.0,564593.0,2008893.0,360678.0,4058314.0,885185.0,0
6420,51356.298,-14889.99,579262.714,58506.147000000004,98262.832,437429.637,145904.96899999998,0
1013,39335.0,-406.0,540868.0,1294.0,704.0,120199.0,30099.0,0
6209,16918.0,-65424.0,593213.0,0.0,18581.0,590866.0,17512.0,0
4646,30284.0,-3880.0,672411.0,2813.0,11771.0,391548.0,241155.0,0
6420,21464.405,-22051.017,557295.538,80299.04,92316.352,565753.532,283491.86,0
4110,-417202.0,-4820.0,448254.0,161.0,0.0,4093398.0,-101213.0,0
6419,0.0,0.0,421518.0,0.0,0.0,4433224.0,1122337.0,0
7022,31854.0,-4689.0,453095.0,77986.0,1905.0,325346.0,25089.0,0
6190,125048.0,-147827.0,561786.0,1309772.0,59362.0,2340338.0,742094.0,0
7010,14391.4904,-735.60536,453230.16916,16166.39869,27367.37693,116957.88895,40025.71056,0
7010,12928.891000000001,-6797.6810000000005,591158.477,36447.901000000005,53918.913,248781.982,53626.86,0
4671,10939.83553,-2099.97888,524688.5382899999,47.7279,213.60995,117916.45281,62441.90314,0
5020,34324.0,-35838.0,449243.0,322431.0,72303.0,779307.0,308647.0,0
4631,1303.8,-1546.171,576004.689,1002.84,1171.9009999999998,114726.404,60136.937000000005,0
4511,11800.0,-110.0,601121.0,0.0,0.0,527332.0,63166.0,0
2720,38224.116,-6678.654,457929.823,218.263,0.0,354100.276,199184.21,0
1043,3383.778,-4691.662,480315.102,33298.884000000005,7140.738,252926.578,80170.56,0
2932,25663.0,-35463.0,567032.0,96621.0,36516.0,481147.0,206365.0,0
4646,18955.234,-2387.1110000000003,586270.714,0.0,0.0,447876.961,129729.45999999999,0
6920,341297.369,-11953.544,523121.562,21828.93,7259.284,2025712.486,1447464.4260000002,0
2910,42969.0,-18529.0,547427.0,124620.0,41698.0,727807.0,368912.0,0
4752,14314.035000000002,-2756.1620000000003,435212.19,0.0,65.438,197521.956,21870.307999999997,0
2720,5616.0,-12141.0,533885.0,17673.0,49013.0,439633.0,272206.0,0
1044,32622.740999999998,-5321.897,506687.592,46757.48,57479.933000000005,217644.633,52013.491,0
2014,38387.0,-8615.0,453578.0,3157.0,1608.0,271213.0,99604.0,0
2822,157034.0,-10060.0,570623.0,922.0,324.0,648524.0,364166.0,0
4643,7633.0,-419.0,577981.0,0.0,15883.0,167602.0,24616.0,0
1044,26878.935999999998,-2445.288,503969.136,46757.48,57479.932,211003.752,49295.586,0
4671,7679.0,-200.0,557982.0,10664.0,3502.0,186374.0,47186.0,0
